DATE_TIME,REGION,COUNTY,SCENE,latitude,longitude,Type of attack,Gender,type by number
5/1/2021,Upper Eastern,Samburu,SAMBURU NORTH,-0.023559,37.906193,Financial fraud,female,4
11/10/2021,Coast,Mombasa,"MAKUTANO, NYALI",-4.0507256,39.6967843,Financial fraud,female,4
2/7/2020,Nairobi,Nairobi,KIBERA LAINI SABA,-1.3121712,36.7940684,Financial fraud,female,4
9/3/2020,South Rift,Nakuru,MILIMANI AREA,-0.1132151,34.7547433,Financial fraud,male,4
6/20/2021,South Rift,Bomet, BOMET,-0.7777854,35.3356518,Financial fraud,male,4
7/11/2020,North Eastern,Mandera,ARESA VILLAGE,3.9240614,41.551253,Financial fraud,male,4
9/2/2021,West Kenya,Siaya,SIAYA ADMINISTRATION POLICE,0.0626293,34.2878084,Financial fraud,male,4
11/20/2020,Coast,Mombasa,OLD TOWN,-0.023559,37.906193,Financial fraud,male,4
7/5/2021,North Rift,Uasin Gishu, ELDORET,0.518945,35.272579,Financial fraud,male,4
8/4/2020,Central,Kirinyaga, KIRINYAGA,-0.6590565,37.3827234,Financial fraud,male,4
1/25/2020,Coast,Mombasa,KONGOWEA MARKET,-4.0402862,39.6830975,Financial fraud,male,4
1/5/2020,West Kenya,Bungoma,BUNGOMA TOWN,0.5695252,34.5583766,Financial fraud,male,4
3/20/2020,Nairobi,Nairobi,KIBERA AREA,-1.3114845,36.7879475,Financial fraud,male,4
8/17/2021,Nairobi,Nairobi,"KIANDA 42 AREA, KIBERA",-1.3120192,36.7745442,Financial fraud,male,4
4/29/2021,South Rift,Kericho, LITEIN TOWN,-0.582624,35.1901151,Financial fraud,male,4
12/7/2020,Coast,Mombasa,OSHWAL,-0.023559,37.906193,Financial fraud,male,4
2/23/2021,West Kenya,Kisii,NYAKWETA MIXED SCHOOL,-0.023559,37.906193,Financial fraud,male,4
1/6/2021,West Kenya,Kakamega,MWAMBA AREA,-0.023559,37.906193,Financial fraud,male,4
10/17/2021,Lower Eastern,Nairobi,Viwandani area ,-0.023559,37.906193,Financial fraud,male,4
5/27/2021,Nairobi,Nairobi, WAPE WAPE,-1.301167,36.758696,Financial fraud,male,4
1/24/2021,South Rift,Baringo,KITURO BOYS HIGH SCHOOL,0.4840598,35.7898106,Financial fraud,male,4
8/4/2020,Nairobi,Nairobi,NDUMBOINI,-1.2558009,36.7226578,Financial fraud,male,4
7/28/2020,Nairobi,Nairobi,FUATA NYAYO A,-1.2503642,36.8909401,Financial fraud,male,4
10/19/2021,Lower Eastern,Nairobi,soweto ,-0.023559,37.906193,Financial fraud,male,4
1/7/2020,Coast,Mombasa,JK AVENUE,-0.023559,37.906193,Financial fraud,male,4
3/3/2021,Central,Nyeri,ALONG SAGANA,-0.6695132,37.2061138,Financial fraud,male,4
11/1/2021,Upper Eastern,Marsabit, MOI GIRLS,-0.023559,37.906193,Financial fraud,male,4
5/20/2020,Upper Eastern,Marsabit, BURJI AREA,-0.023559,37.906193,Financial fraud,male,4
1/24/2021,Coast,Mombasa,MIKAYE,-4.049674,39.690593,Financial fraud,male,4
9/26/2020,Central,Meru,KENYA METHODIST UNIVERSITY,-1.2812715,36.817596,Financial fraud,male,4
11/8/2021,West Kenya,Siaya,MARANDA HIGH SCHOOL,-0.0888043,34.2265012,Financial fraud,male,4
3/3/2021,South Rift,Nakuru,L. NAKURU NATIONAL PARK,-0.356166,36.100211,Financial fraud,male,4
12/21/2021,Nairobi,Nairobi,"KOROGOCHO, GROGON A VILLAGE",-1.2501824,36.8872425,Financial fraud,male,4
12/13/2021,South Rift,Nakuru,"MOLO, NAKURU COUNTY",-0.2488358,35.7323709,Financial fraud,male,4
10/8/2020,West Kenya,Kisumu,KONDELE AREA,0.0823992,34.7751375,Financial fraud,male,4
9/28/2021,Lower Eastern,Makueni,KASARANI VILLAGE,-1.2253995,36.8976372,Financial fraud,male,4
10/25/2021,Central,Kirinyaga,Kibirigwi girls ,-0.5285647,37.1812266,Financial fraud,male,4
8/7/2020,Coast,Mombasa,KISAUNI,-4.0242557,39.6877925,Financial fraud,male,4
12/11/2020,Coast,Mombasa,UGANDA CONSULATE,-0.023559,37.906193,Financial fraud,male,4
7/14/2021,Nairobi,Nairobi,NAIROBI,-1.2920659,36.8219462,Financial fraud,male,4
6/27/2020,Nairobi,Nairobi,MAKADARA AREA ,-1.2952979,36.8721139,Financial fraud,male,4
5/22/2021,Coast,Mombasa,MWEMBELEGEZA,-3.9799639,39.7291837,Financial fraud,male,4
7/14/2021,South Rift,Nakuru,SUBUKIA,-0.0018807,36.2278245,Financial fraud,male,4
11/4/2021,Nairobi,Nairobi, MUKURU REUBEN,-1.304805,36.8858597,Financial fraud,male,4
1/27/2021,Coast,Mombasa,SENTI KUMI VILLAGE,-4.0839985,39.6729625,Financial fraud,male,4
11/21/2020,Lower Eastern,Nairobi,SOLAR GEN,-0.023559,37.906193,Financial fraud,male,4
9/11/2020,North Eastern,Garissa,DAGAHALEY MARKET,0.1567265,40.3700923,Financial fraud,male,4
8/15/2021,Upper Eastern,Marsabit,KOFFIA MBAYA AREA ,-0.023559,37.906193,Financial fraud,male,4
11/24/2021,South Rift,Nakuru,"MOI FORCES, LANET",-0.28521,36.1708786,Financial fraud,male,4
7/11/2021,Nairobi,,NAIROBI,-1.2920659,36.8219462,Financial fraud,male,4
8/23/2021,Lower Eastern,Nairobi,"LINDI, KIBRA",-1.3156087,36.7920489,Financial fraud,male,4
6/5/2021,Nairobi,Nairobi,MASHIMONI AREA ,-1.3124125,36.7906184,Financial fraud,male,4
11/1/2021,South Rift,Nakuru,KAMIRITHU ,-1.1158989,36.6255869,Financial fraud,male,4
12/16/2021,Nairobi,Nairobi,KAYOLE,-1.2773942,36.9157976,Financial fraud,male,4
7/4/2020,Nairobi,Nairobi,OPPOSITE AA,-1.2920659,36.8219462,Financial fraud,male,4
5/20/2021,South Rift,Bomet,KONOIN VILLAGE,-0.6301214,35.3246769,Financial fraud,male,4
8/29/2021,Nairobi,Nairobi,DANDORA,-1.2482996,36.9025814,Financial fraud,male,4
9/18/2021,Lower Eastern,Nairobi,GICHAGI AREA,-1.2721675,36.7455849,Financial fraud,male,4
2/8/2021,West Kenya,Nyamira,OMUNURI PRIMARY,-0.023559,37.906193,Financial fraud,male,4
12/12/2021,West Kenya,Kisumu,FIRE AT NYAKACH GIRLS HIGH SCHOOL,-0.3857456,34.9331203,Financial fraud,male,4
12/26/2020,South Rift,Nakuru,HELL'S GATE,-0.023559,37.906193,Financial fraud,male,4
4/10/2020,Nairobi,,DONHOLM,-1.2939161,36.8971181,Financial fraud,male,4
6/17/2020,Nairobi,Nairobi,MUKURU KAYABA,-1.3133943,36.8502561,Financial fraud,male,4
6/26/2021,Nairobi,Nairobi, MARIGUINI AREA ,-1.2920659,36.8219462,Financial fraud,male,4
7/8/2020,Coast,Mombasa,NEAR KILIMA GARDENS,-0.023559,37.906193,Financial fraud,male,4
2/11/2021,Coast,Mombasa,MKOMANI AREA,-4.0520762,39.6840647,Financial fraud,male,4
8/7/2021,Nairobi,Nairobi,MRADI AREA,-1.3237858,36.8999616,Financial fraud,male,4
1/28/2021,North Rift,Turkana,KALOMWAE VILLAGE,-0.023559,37.906193,Financial fraud,male,4
1/27/2021,Lower Eastern,Nairobi,RUTHIMICHU GIRLS BOARDING SCHOOL,-1.2788743,36.7032311,Financial fraud,male,4
11/20/2020,Lower Eastern,Nairobi,WESINYA ZONE,-0.023559,37.906193,Financial fraud,male,4
3/1/2021,Nairobi,Nairobi,SINAI,-1.3074645,36.8724596,Financial fraud,male,4
7/26/2020,Nairobi,Nairobi,KOROGOCHO AREA,-1.2503642,36.8909401,Financial fraud,male,4
10/4/2020,Coast,Kwale,UKUNDA MARKET,-4.2879181,39.565308,Financial fraud,male,4
7/9/2021,Nairobi,Nairobi,UMOJA 1,-1.2807286,36.8872425,Financial fraud,male,4
7/8/2021,Nairobi,Nairobi,MUKURU NYAYO,-1.3123819,36.8384838,Financial fraud,male,4
5/22/2021,Coast,Kwale,LUKORE SEC. SCHOOL,-4.3543939,39.3153249,Financial fraud,male,4
9/21/2020,Lower Eastern,Nairobi,SOUTH C,-1.3222736,36.8288933,Financial fraud,male,4
3/20/2021,South Rift,Nakuru,NAIVASHA TOWN,-0.7057166,36.4256134,Financial fraud,male,4
2/27/2021,West Kenya,Kisumu,KISUMU TOWN,-0.0917016,34.7679568,Financial fraud,male,4
1/18/2021,Lower Eastern,Nairobi,WAPEWAPE,-0.023559,37.906193,Financial fraud,male,4
8/19/2020,Nairobi,Nairobi,MATHARE,-1.261914,36.8584703,Financial fraud,male,4
3/28/2020,Coast,Mombasa,SAGANA,-0.6695132,37.2061138,Financial fraud,male,4
10/5/2020,Nairobi,Nairobi,DEEP SEA,-1.2920659,36.8219462,Financial fraud,male,4
5/11/2020,Coast,Mombasa,MAJIONI,-0.023559,37.906193,Financial fraud,male,4
11/2/2020,Lower Eastern,Nairobi,OLD MARKET,-0.023559,37.906193,Financial fraud,male,4
11/5/2020,Coast,Mombasa,MWEMBE TAYARI,-4.0590331,39.6685877,Financial fraud,male,4
1/21/2021,Coast,Mombasa,LIGHTS KENGELENI,-4.0415601,39.6797637,Financial fraud,male,4
1/29/2021,Coast,Mombasa,CAMBRIDGE SPRINGS NURSERY SCHOOL,-0.023559,37.906193,Financial fraud,male,4
6/30/2021,Lower Eastern,Kajiado,KITENGELA,-1.5167072,36.849996,Financial fraud,male,4
6/1/2020,Upper Eastern,Marsabit,Turbi satellite camp,-0.023559,37.906193,Financial fraud,male,4
12/1/2021,Central,Murangâ€™a,Wamahagia School,-0.023559,37.906193,Financial fraud,male,4
1/28/2021,North Eastern,Garissa,GARISSA COUNTY ASSEMBLY,-0.4539683,39.6420035,Financial fraud,male,4
12/13/2021,South Rift,Baringo,"TURGEN, KESUMET LOCATION, BARINGO COUNTY",0.8657436,35.8607115,Financial fraud,male,4
2/5/2021,North Rift,Trans Nzoia,GOSETA BOYS SCHOOL,1.0787338,35.0624031,Financial fraud,male,4
5/25/2020,Coast,Mombasa,LIKON,-4.0840986,39.6608103,Financial fraud,male,4
2/7/2021,North Eastern,Wajir,AL BURUJ BUILDING,-0.023559,37.906193,Financial fraud,male,4
10/18/2021,West Kenya,Vihiga,Cheplanget Secondary School,-0.6353427,35.1377074,Financial fraud,male,4
1/26/2021,North Rift,Nandi,ITIGO GIRLS,0.3512398,35.1564405,Financial fraud,male,4
6/19/2021,Nairobi,Nairobi,JAMUHURI ESTATE,-1.3030847,36.7684002,Financial fraud,male,4
8/15/2020,Coast,Mombasa, CHAMUNYU DIAMOND,-0.023559,37.906193,Financial fraud,male,4
12/16/2020,Coast,Mombasa,MASHRU,-0.023559,37.906193,Financial fraud,male,4
2/21/2021,Coast,Mombasa,KWA MATEI ,-0.023559,37.906193,Financial fraud,male,4
10/11/2021,Lower Eastern,Nairobi," Mukuru kwa njenga, Nairobi ",-1.3213091,36.884217,Financial fraud,male,4
11/1/2021,West Kenya,Kisumu,ST. MARY'S SCHOOL ,-0.023559,37.906193,Financial fraud,male,4
11/15/2021,Nairobi,Nairobi,0,-1.2920659,36.8219462,Financial fraud,male,4
7/28/2021,Central,Kiambu,Kihunguro,-0.023559,37.906193,Financial fraud,male,4
3/14/2020,Nairobi,Nairobi,METRO PLASTIC COMPANY,-1.2770617,36.9158191,Financial fraud,male,4
5/13/2021,Upper Eastern,Samburu,NKWAMUR,-0.023559,37.906193,Financial fraud,male,4
11/11/2020,Coast,Mombasa,FORT JESUS,-4.0622894,39.67959,Financial fraud,male,4
2/3/2021,West Kenya,Vihiga,KIJAMA BOYS,-0.023559,37.906193,Financial fraud,male,4
12/1/2021,Lower Eastern,Nairobi,Chepalungu Court,-0.023559,37.906193,Financial fraud,male,4
6/3/2021,Nairobi,Nairobi,LANGATA,-1.3640944,36.7476257,Financial fraud,male,4
11/25/2020,Lower Eastern,Nairobi,NEXT TO SHOFCO,-0.023559,37.906193,Financial fraud,male,4
5/27/2021,Coast,Kilifi,SERA,-0.023559,37.906193,Financial fraud,male,4
3/25/2021,Lower Eastern,Kajiado,NAIROBI WOMEN HOSPITAL,-1.293722,36.7960752,Financial fraud,male,4
1/17/2020,Central,Meru,MURATHANKARI GIRLS,0.0480073,37.6865469,Financial fraud,male,4
11/27/2021,Coast,Kwale,NGOZI GIRLS,-4.6443273,39.1862191,Financial fraud,male,4
10/8/2020,South Rift,Narok,MULOT,-0.9483978,35.4453207,Financial fraud,male,4
8/8/2020,Coast,Taita Taveta,VOI,-3.3973104,38.5559336,Financial fraud,male,4
2/21/2020,Nairobi,Nairobi,KIANDA-SARANGOMBE,-1.3120192,36.7745442,Financial fraud,male,4
8/11/2020,Nairobi,Nairobi,INDUSTRIAL AREA,-1.3061388,36.862699,Financial fraud,male,4
3/16/2021,South Rift,Nakuru, ELBURGON,-0.2982766,35.8034503,Financial fraud,male,4
9/18/2020,Lower Eastern,Nairobi,OPPOSITE AP TRAINING SCHOOL,-0.023559,37.906193,Financial fraud,male,4
1/27/2021,North Rift,Bungoma,KIMILILI BOYS HIGH SCHOOL,0.7855696,34.7128179,Financial fraud,male,4
7/13/2021,South Rift,Bomet,NGERERIT VILLAGE,-0.6093048,35.2560503,Financial fraud,male,4
1/18/2021,South Rift,Bomet,PETROL STATION IN KOIWA,-0.6129215,35.3229619,Financial fraud,male,4
10/29/2020,Coast,Mombasa,SHANZU AREA,-3.9673597,39.7517,Financial fraud,male,4
12/30/2021,South Rift,Nakuru,"KENYATTA AVENUE, NAKURU COUNTY",-0.2849855,36.0693043,Financial fraud,male,4
9/12/2020,North Eastern,Mandera,FIQO LOCATION,-0.023559,37.906193,Financial fraud,male,4
11/14/2020,Central,Laikipia,NYAHURURU TOWN,0.0351644,36.3642919,Financial fraud,male,4
3/23/2020,South Rift,Nakuru,NJORO AREA,-0.3721309,35.9478869,Financial fraud,male,4
3/5/2021,North Rift,Trans Nzoia,GOSETA BOYS,1.0787338,35.0624031,Financial fraud,male,4
1/25/2020,Nairobi,Nairobi,NAIROBI WEST,-1.319715,36.8228861,Financial fraud,male,4
3/11/2021,North Rift,Turkana,LOKICHOGIO,4.2020213,34.3587921,Financial fraud,male,4
12/8/2021,West Kenya,Siaya,"JERA MIXED SECONDARY, UGENYA, SIAYA COUNTY",0.2857131,34.2632353,Financial fraud,male,4
1/20/2020,West Kenya,Kisumu,AWASI BOYS HIGH SCHOOL,-0.1616445,35.0732265,Financial fraud,male,4
12/13/2020,Lower Eastern,Nairobi,KANGUNDO ROAD,-1.2779538,37.1151942,Financial fraud,male,4
3/7/2020,Coast,Mombasa,"RASINI, TUDOR AREA",-2.0789418,41.1338444,Financial fraud,male,4
5/7/2021,Lower Eastern,Nairobi,MUKURU,-0.023559,37.906193,Financial fraud,male,4
11/19/2021,West Kenya,Siaya,BONDO TOWN,-0.1003371,34.2754988,Financial fraud,male,4
3/14/2021,Coast,Kilifi,OASIS VILLAGE,-0.023559,37.906193,Financial fraud,male,4
8/18/2020,Nairobi,Nairobi,RIVERBANK IN SOUTH  B,-1.310341,36.8337368,Financial fraud,male,4
9/3/2021,Lower Eastern,Nairobi,BLUE ESTATE MAJENGO,-1.2860894,36.8425202,Financial fraud,male,4
10/3/2021,Nairobi,Nairobi,NYAYO ESTATE,-1.3072985,36.9084173,Financial fraud,male,4
10/30/2020,Lower Eastern,Nairobi,KIBERA,-1.3114845,36.7879475,Financial fraud,male,4
11/6/2021,Nairobi,Nairobi,"KINYAGO , BLUE ESTATE",-1.2891258,36.8495834,Financial fraud,male,4
5/30/2021,North Rift,Turkana,LOKICHAR TOWN,2.383763,35.6478189,Financial fraud,male,4
7/5/2021,West Kenya,Kisumu,KATITO AREA,-0.2699723,34.9717981,Financial fraud,male,4
5/20/2021,Lower Eastern,Kitui, KITUI SCHOOL,-1.3728158,38.0039418,Financial fraud,male,4
7/3/2021,North Rift,West Pokot,WEST POKOT,1.6210076,35.3905046,Financial fraud,male,4
5/30/2021,Nairobi,Nairobi,KIBRA,-1.3114845,36.7879475,Financial fraud,male,4
6/21/2021,Central,Murangâ€™a, MUNYU AREA,-1.1119921,37.1580176,Financial fraud,male,4
3/11/2021,West Kenya,Kakamega,KAKAMEGA ,0.307894,34.7740793,Financial fraud,male,4
6/13/2020,Coast,Mombasa,MOGONG'O,-0.023559,37.906193,Financial fraud,male,4
11/13/2021,Nairobi,Nairobi,NEAR  OILLIBYA ,-1.2920659,36.8219462,Financial fraud,male,4
10/17/2020,North Eastern,Garissa,TANA GARDENS HOTEL,-0.023559,37.906193,Financial fraud,male,4
9/5/2020,West Kenya,Kisii,COUNTY ASSEMBLY OFFICES,-0.023559,37.906193,Financial fraud,male,4
3/17/2021,West Kenya,Kisumu,SKYWAYS AREA,-0.023559,37.906193,Financial fraud,male,4
10/28/2021,South Rift,Narok,NYAKAIRU AREA,-0.023559,37.906193,Financial fraud,male,4
1/28/2021,Central,Nyeri,NEAR GATHUKIMUNDU PRIMARY SCHOOL,-0.5599654,37.0365115,Financial fraud,male,4
10/9/2020,Coast,Tana River,LAGA BUNA AREA,2.7921671,39.5019638,Financial fraud,male,4
11/5/2020,Coast,Mombasa,SHIMANZI,-4.0430165,39.6492359,Financial fraud,male,4
12/9/2020,West Kenya,Migori,MASARA SECONDARY SCHOOL,-1.023169,34.3258312,Financial fraud,male,4
1/30/2021,West Kenya,Homa Bay,ST. PETER'S KOTIENO SECONDARY SCHOOL,-0.5467618,34.7329905,Financial fraud,male,4
7/26/2021,Coast,Lamu,Bajuri Area,-0.023559,37.906193,Financial fraud,male,4
2/3/2021,West Kenya,Migori,MOI MIGORI SCHOOL,-1.0706976,34.4752715,Financial fraud,male,4
2/16/2021,West Kenya,Homa Bay,NYANDIWA AREA,-0.7256695,34.0543965,Financial fraud,male,4
3/13/2021,South Rift,Baringo,KABIMBOI AREA,-0.023559,37.906193,Financial fraud,male,4
7/24/2020,Coast,Taita Taveta,KIKUNDUKU AREA ,-2.5874625,37.942282,Financial fraud,male,4
10/13/2020,Lower Eastern,Nairobi,HURUMA,-1.2564898,36.8721139,Financial fraud,male,4
2/6/2020,Nairobi,Nairobi,UPPER HILL SCHOOL,-1.2997983,36.8169035,Financial fraud,male,4
11/20/2020,Lower Eastern,Nairobi,GIKOMB MARKET,-1.2855959,36.8411671,Financial fraud,male,4
11/6/2020,Nairobi,Nairobi,"SISAL, MUKURU KWA NJENGA",-1.3213091,36.884217,Financial fraud,male,4
1/28/2021,South Rift,Nakuru,NAIVASHA,-0.7171778,36.4310251,Financial fraud,male,4
2/15/2020,Nairobi,Nairobi,SHEIKH KARUME ROAD  CBD,-1.2847156,36.8281444,Financial fraud,male,4
10/24/2021,Lower Eastern,Nairobi,"olympic ,Nairobi county",-1.2920659,36.8219462,Financial fraud,male,4
8/12/2021,Lower Eastern,Nairobi,PRECIOUS VISION,-0.023559,37.906193,Financial fraud,male,4
6/25/2021,South Rift,Bomet,0,-0.023559,37.906193,Financial fraud,male,4
7/11/2021,Coast,Mombasa,NYALI,-4.0507256,39.6967843,Financial fraud,male,4
9/16/2020,South Rift,Bomet,NGAINET,-0.6770372,35.3730243,Financial fraud,male,4
6/26/2020,Nairobi,Nairobi,KINGSTONE AREA,-1.2172198,36.8970466,Financial fraud,male,4
5/30/2020,Nairobi,Nairobi,PIPELINE BUILDERS,-1.2920659,36.8219462,Financial fraud,male,4
11/6/2021,West Kenya,Kakamega,KAKAMEGA HIGH SCHOOL,0.307894,34.7740793,Financial fraud,male,4
11/7/2021,Coast,Lamu, LAMU ,-2.2695575,40.9006408,Financial fraud,male,4
11/23/2021,Coast,Mombasa,KIEMBENI,-3.9831419,39.7001824,Financial fraud,male,4
11/12/2020,Coast,Mombasa,MTOPANGA,-4,39.7,Financial fraud,male,4
3/16/2020,West Kenya,Kakamega,SHITSITSWI VILLAGE,-0.023559,37.906193,Financial fraud,male,4
2/21/2021,West Kenya,Kisumu,RIVER MIRIU,-0.379083981,34.82240005,Financial fraud,male,4
5/29/2021,South Rift,Nakuru,KIAMUNYI,-0.261317,36.0186458,Financial fraud,male,4
8/10/2020,North Eastern,Mandera,DIDKURO PLAINS,-0.023559,37.906193,Financial fraud,male,4
1/25/2020,Central,Meru,MARAA GIRLS,-0.1334408,37.7659713,Financial fraud,male,4
11/23/2021,Coast,Mombasa,KIEMBENI,-3.9831419,39.7001824,Financial fraud,male,4
12/17/2020,Lower Eastern,Nairobi,HURUMA,-1.2564898,36.8721139,Financial fraud,male,4
12/15/2020,Central,Laikipia,NANYUKI,0.0074415,37.0722303,Financial fraud,male,4
11/26/2020,Central,Murangâ€™a,NJORA ,-0.82089,37.049332,Financial fraud,male,4
5/14/2021,Nairobi,Nairobi,FUATA NYAYO,-1.2503642,36.8909401,Financial fraud,male,4
1/24/2021,South Rift,Bomet,KIMULOT BOYS HIGH SCHOOL,-0.5380747,35.2567178,Financial fraud,male,4
9/6/2020,Central,Nyeri,KARIMA WARD,-0.023559,37.906193,Financial fraud,male,4
7/26/2021,West Kenya,Busia,Sigalame,0.2521506,34.036295,Financial fraud,male,4
11/3/2021,Central,Kirinyaga, KIBURU BOYS,-0.5427598,37.2068976,Financial fraud,male,4
9/25/2021,Coast,Kwale,"Taru area, Kinango sub county in Kwale County.",-3.695073,39.2903036,Financial fraud,male,4
8/27/2021,Lower Eastern,Nairobi,JOY SPRING,-0.023559,37.906193,Financial fraud,male,4
11/8/2021,Nairobi,Nairobi,UPPER HILL HIGH,-1.298356,36.8132306,Financial fraud,male,4
6/29/2020,Nairobi,Nairobi, NAIROBI,-1.2920659,36.8219462,Financial fraud,male,4
11/7/2021,Upper Eastern,Isiolo,SECTION 78,-0.023559,37.906193,Financial fraud,male,4
11/5/2020,Nairobi,Nairobi,MAJENGO AREA,-1.2860894,36.8425202,Financial fraud,male,4
2/7/2021,South Rift,Baringo,EMINING HIGH SCHOOL,0.1367672,35.887283,Financial fraud,male,4
2/27/2020,Central,Meru,TIMAU VILLAGE,0.0854987,37.2383506,Financial fraud,male,4
9/4/2021,Nairobi,Nairobi,ALONG MENELIK ROAD,-1.2969349,36.7841912,Financial fraud,male,4
11/27/2020,Lower Eastern,Nairobi,SOWETO,-0.023559,37.906193,Financial fraud,male,4
6/14/2021,West Kenya,Kisumu,MUHORON,-0.1566093,35.1983598,Financial fraud,male,4
9/5/2021,Lower Eastern,Nairobi,lungalunga,-4.5534909,39.1283506,Financial fraud,male,4
11/14/2020,West Kenya,Kisumu,TUFFOB OTONGLO MARKET,-0.023559,37.906193,Financial fraud,male,4
9/13/2021,South Rift,Narok,Ero-Kule Mixed Secondary School in Narok County.,-1.3605456,35.7406882,Financial fraud,male,4
12/6/2021,West Kenya,Siaya,"FIRE AT SAWAGONGO BOYS HIGH SCHOOL, SIAYA ",0.0765046,34.457948,Financial fraud,male,4
3/9/2021,Central,Kiambu,"THIKA, KISII ESTATE",-1.0633993,37.1271995,Financial fraud,male,4
11/26/2020,West Kenya,Kisii,KISII UNIVERSITY,-0.4478601,34.8885296,Financial fraud,male,4
1/29/2021,South Rift,Kericho,KABIANGA BOYS HIGH SCHOOL,-0.4377035,35.1378792,Financial fraud,male,4
8/9/2021,Central,Murangâ€™a,Gitweku,-0.7024687,36.9686608,Financial fraud,male,4
1/19/2021,Lower Eastern,Nairobi,KANGEMIA,-0.023559,37.906193,Financial fraud,male,4
11/9/2021,West Kenya,Kisumu,BISHOP OKOTH OJOLA GIRLS,-0.0647823,34.6465244,Financial fraud,male,4
11/1/2021,West Kenya,Vihiga,CHAVAKALI BOYS,0.1182849,34.7385116,Financial fraud,male,4
3/7/2021,Coast,Mombasa,KISIMANI AREA,-0.023559,37.906193,Financial fraud,male,4
7/29/2020,Nairobi,Nairobi,FUATA NYAYO AREA,-1.2503642,36.8909401,Financial fraud,male,4
12/5/2021,North Eastern,Garissa,"GARISSA  HIGH SCHOOL, GARISSA COUNTY",-0.4522533,39.6489122,Financial fraud,male,4
1/23/2021,Coast,Mombasa,KASARANI,-1.2253995,36.8976372,Financial fraud,male,4
12/22/2021,Nairobi,Nairobi,"BONDENI AREA, MATHARE ",-1.2842303,36.8412216,Financial fraud,male,4
11/21/2021,Nairobi,Nairobi,MUKURU KWA REUBEN,-1.316304,36.8670746,Financial fraud,male,4
11/11/2021,Nairobi,Nairobi," NYAMAVILA, KAYOLE",-1.2759746,36.9088295,Financial fraud,female,4
11/18/2020,Lower Eastern,Nairobi,OTIENDE,-1.3211772,36.7792574,Financial fraud,female,4
1/1/2021,Coast,Mombasa,LEISURE VOK,-4.0308474,39.6937358,Financial fraud,female,4
12/27/2021,Nairobi,Nairobi," BOMBOLULU, KIBERA, NAIROBI COUNTY",-1.3110474,36.7748019,Financial fraud,female,4
9/1/2021,Lower Eastern,Nairobi,BLUE ESTATE MAJENGO,-1.2860894,36.8425202,Financial fraud,female,4
11/14/2021,Nairobi,Nairobi,"ROCKFIELD SCHOOL, UMOJA",-1.2913486,36.8880805,Financial fraud,female,4
1/16/2021,West Kenya,Siaya,MALIERA BOYS HIGH SCHOOL,0.106127,34.459659,Financial fraud,female,4
12/1/2021,Lower Eastern,Nairobi,Laini saba,-1.3121712,36.7940684,Financial fraud,female,4
3/29/2021,Central,Laikipia,PESI VILLAGE,-0.023559,37.906193,Financial fraud,female,4
4/9/2020,Coast,Mombasa,SAWA MARKET,-0.023559,37.906193,Financial fraud,female,4
10/30/2021,Coast,Tana River,HOLA AREA,-1.4992288,40.0343255,Financial fraud,female,4
8/26/2020,Nairobi,Nairobi,KOROGOCHO,-1.2503642,36.8909401,Financial fraud,female,4
5/12/2021,North Eastern,Mandera,BANISA MARKET,-0.023559,37.906193,Financial fraud,female,4
11/9/2021,Nairobi,Nairobi,KARIOBANGI,-1.240591,36.88044,Financial fraud,female,4
3/4/2020,North Rift,Turkana,LOCHAREKAAL VILLAGE,-0.023559,37.906193,Financial fraud,female,4
7/12/2021,North Eastern,Garissa,0,-0.023559,37.906193,Financial fraud,female,4
10/31/2021,Central,Nyeri,KANJURI HIGH SCHOO,-0.406121,37.148972,Financial fraud,female,4
8/12/2021,Lower Eastern,Nairobi,Blue Estate,-0.023559,37.906193,Financial fraud,female,4
2/11/2021,South Rift,Nakuru, IHUNDU VILLAGE,-0.023559,37.906193,Financial fraud,female,4
8/28/2021,Lower Eastern,Nairobi,DANDORA,-1.2482996,36.9025814,Financial fraud,female,4
8/10/2020,Nairobi,Nairobi,NAIROB WEST,-1.319715,36.8228861,Financial fraud,female,4
11/2/2020,Nairobi,Nairobi," OLD MARKET, NGARA",-1.2781236,36.8304167,Financial fraud,female,4
2/9/2021,South Rift,Bomet,SIGOR HIGH SCHOOL,-0.9189153,35.2995276,Financial fraud,female,4
10/19/2021,Lower Eastern,Nairobi,"Kiandaa ,Kibera ",-1.3120192,36.7745442,Financial fraud,female,4
6/26/2020,South Rift,Nakuru,OSERIAN,-0.023559,37.906193,Financial fraud,female,4
8/17/2021,Coast,Mombasa,TARBOUSH RESTAURANT,-0.023559,37.906193,Financial fraud,female,4
2/1/2021,Coast,Mombasa,PORT REITZ,-4.0354823,39.6053494,Financial fraud,female,4
11/9/2021,Coast,Kilifi,MARIAKANI,-3.8634574,39.4737607,Financial fraud,female,4
1/25/2020,Central,Meru,MAKUTANO,1.2544328,35.0911142,Financial fraud,female,4
2/17/2021,Nairobi,Nairobi,ZIWANI JUA KALI GARAGE,-1.3061792,36.8013191,Financial fraud,female,4
8/12/2021,Lower Eastern,Nairobi,DAGORETTI NORTH,-1.2889834,36.7280692,Financial fraud,female,4
7/16/2021,Coast,Lamu,SHANGA,-2.1310197,41.0620832,Financial fraud,female,4
8/24/2020,North Rift,Uasin Gishu, INDUSTRIAL AREA,0.518945,35.272579,Financial fraud,female,4
